t,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1.0
0.0,0.0,0.06279051952931337,0.12533323356430426,0.1873813145857246,0.2486898871648548,0.3090169943749474,0.3681245526846779,0.4257792915650727,0.4817536741017153,0.5358267949789967,0.5877852522924731,0.6374239897486896,0.6845471059286886,0.7289686274214116,0.7705132427757893,0.8090169943749475,0.8443279255020151,0.8763066800438637,0.9048270524660196,0.9297764858882513,0.9510565162951535,0.9685831611286311,0.9822872507286886,0.9921147013144779,0.9980267284282716,1.0,0.9980267284282716,0.9921147013144778,0.9822872507286886,0.9685831611286312,0.9510565162951536,0.9297764858882515,0.9048270524660195,0.8763066800438635,0.844327925502015,0.8090169943749475,0.7705132427757893,0.7289686274214114,0.6845471059286888,0.6374239897486899,0.5877852522924732,0.535826794978997,0.4817536741017156,0.4257792915650729,0.36812455268467814,0.3090169943749475,0.24868988716485482,0.18738131458572502,0.12533323356430454,0.06279051952931358,1.2246467991473532e-16,-0.06279051952931335,-0.12533323356430429,-0.18738131458572477,-0.24868988716485502,-0.30901699437494773,-0.3681245526846783,-0.42577929156507227,-0.481753674101715,-0.5358267949789964,-0.587785252292473,-0.6374239897486896,-0.6845471059286887,-0.7289686274214113,-0.7705132427757894,-0.8090169943749473,-0.8443279255020153,-0.8763066800438636,-0.9048270524660198,-0.9297764858882511,-0.9510565162951535,-0.968583161128631,-0.9822872507286887,-0.9921147013144778,-0.9980267284282716,-1.0,-0.9980267284282716,-0.9921147013144779,-0.9822872507286887,-0.9685831611286311,-0.9510565162951536,-0.9297764858882512,-0.9048270524660199,-0.8763066800438638,-0.8443279255020155,-0.8090169943749476,-0.7705132427757896,-0.7289686274214116,-0.684547105928689,-0.6374239897486896,-0.5877852522924734,-0.5358267949789963,-0.4817536741017153,-0.4257792915650722,-0.3681245526846787,-0.3090169943749476,-0.24868988716485535,-0.18738131458572468,-0.12533323356430465,-0.06279051952931326,-2.4492935982947064e-16
0.01,-0.12504523402501216,-0.035128140265510255,0.04924707468756727,0.12142505826306163,0.18626399022982695,0.24810309429392052,0.30842718864661334,0.3674347243905873,0.4249769938485,0.48084010291290835,0.5348053331802193,0.5866599089024074,0.6361992039984627,0.6832277113280121,0.7275598310062591,0.7690206044212065,0.8074464048425499,0.8426855831911505,0.8745990665293178,0.9030609069182,0.9279587784767602,0.9491944206807124,0.9666840261519195,0.9803585714078276,0.9901640892656168,0.9960618818260177,0.9980286731962394,0.996056701349285,0.9901537487571264,0.9803431116768424,0.9666635082109347,0.9491689255046672,0.927928406683467,0.9030257783712513,0.8745593198650395,0.8426413752714683,0.8073979101359263,0.7689680143140959,0.7275033530478368,0.6831675684117648,0.6361356334927453,0.5865931618510565,0.5347356749884653,0.4807678307141867,0.4249026154540084,0.36736050369017326,0.3083685878493227,0.24815968207243835,0.18697140340378818,0.1250452340250123,0.06262556823527303,-4.125206139026557e-5,-0.06270790955501354,-0.12512708757814192,-0.18705244615172806,-0.24823959417648736,-0.30844705393291477,-0.3674372140835232,-0.4249772674162399,-0.4808401296281102,-0.5348053355232978,-0.5866599090884916,-0.6361992040119311,-0.6832277113289047,-0.7275598310063134,-0.7690206044212097,-0.8074464048425501,-0.8426855831911506,-0.874599066529318,-0.9030609069181997,-0.9279587784767601,-0.9491944206807124,-0.9666840261519195,-0.9803585714078276,-0.9901640892656168,-0.9960618818260177,-0.9980286731962394,-0.996056701349285,-0.9901537487571265,-0.9803431116768423,-0.9666635082109346,-0.9491689255046672,-0.9279284066834673,-0.9030257783712516,-0.87455931986504,-0.8426413752714685,-0.8073979101359265,-0.7689680143140961,-0.727503353047837,-0.6831675684117646,-0.636135633492745,-0.586593161851056,-0.534735674988465,-0.4807678307141863,-0.42490261545400876,-0.36736050369017353,-0.3083685878493231,-0.24815968207243827,-0.18697140340378812,-0.12504523402501216,-0.035128140265510255
0.02,-0.18656237985274912,-0.11269207444479357,-0.03345859693367838,0.045078065220155034,0.11750881941483168,0.18412080132430284,0.24701103690510026,0.30767553865174946,0.3667046229991394,0.4241671923382001,0.4799265393898381,0.5337855196666728,0.5855366707806624,0.6349767622650336,0.681910856343605,0.7261537547685609,0.7675308553841731,0.8058788622777662,0.8410464334626057,0.872894778610977,0.90129820685574,0.9261446228420145,0.9473359691171612,0.9647886131188385,0.9784336772345263,0.988217310629997,0.9941009017739554,0.9960612308201134,0.9940905612453151,0.9881966703820592,0.9784028187249199,0.9647476581320027,0.947285079283719,0.9260839990008886,0.9012280882615363,0.8728154419897647,0.8409581919199052,0.80578206406379,0.7674258825276236,0.7260410216366566,0.6817908085298809,0.6348498785824299,0.5854034861995348,0.5336467737020231,0.47978400118872966,0.4240277404152046,0.36659803587010836,0.3077215363601445,0.24763060053076427,0.18656237985274923,0.12475788269369932,0.06246102316811239,-8.234148019200041e-5,-0.06262538116429228,-0.12492126707975229,-0.18672414582514676,-0.2477901096731171,-0.30787815916274,-0.3667511542142996,-0.4241767500128399,-0.4799283139670032,-0.5337858201243292,-0.5855367175131692,-0.6349767689842651,-0.6819108572414717,-0.7261537548805833,-0.7675308553972754,-0.8058788622792078,-0.8410464334627554,-0.8728947786109915,-0.9012982068557412,-0.9261446228420147,-0.9473359691171612,-0.9647886131188385,-0.9784336772345263,-0.988217310629997,-0.9941009017739554,-0.9960612308201134,-0.9940905612453151,-0.9881966703820592,-0.9784028187249197,-0.9647476581320027,-0.9472850792837191,-0.9260839990008889,-0.9012280882615367,-0.8728154419897649,-0.8409581919199054,-0.8057820640637903,-0.7674258825276238,-0.7260410216366566,-0.6817908085298809,-0.6348498785824296,-0.5854034861995344,-0.5336467737020226,-0.4797840011887299,-0.42402774041520486,-0.3665980358701087,-0.3077215363601445,-0.24763060053076422,-0.18656237985274912,-0.11269207444479357
0.03,-0.24710264017140945,-0.17979412562092076,-0.10858882536201232,-0.03262297107991835,0.042995282260412104,0.11476164308098218,0.1820096315721081,0.24564457432625209,0.3067269034900929,0.3658861312198192,0.42332723087170043,0.47900528442352236,0.532765193220787,0.5844150068357165,0.633756544605177,0.6805965130021139,0.7247503891935976,0.7660439893411036,0.804314360654806,0.8394104700961647,0.8711938098134637,0.8995389455604009,0.9243340120474813,0.9454811544767773,0.9628969147385688,0.9765125607836387,0.9862743578774477,0.992143780666608,0.9940976652208552,0.9921283004504985,0.9862434585385694,0.9764663642675657,0.9628356033618458,0.9454049702074018,0.9242432555499958,0.8994339750095125,0.8710750394819634,0.8392783687299102,0.8041694496862943,0.7658868412148417,0.7245816272815288,0.6804168206951934,0.6335667197704504,0.5842162204518748,0.5325600866141785,0.4788021814181762,0.4231546627560258,0.3658371459609541,0.307075837085868,0.2471026401714095,0.18615424202665243,0.12447117813439965,0.06229688336752254,-0.00012326873726741482,-0.0625429343566675,-0.12471577158731063,-0.1863964126447149,-0.2473414322178306,-0.3073103081575348,-0.36606637070766623,-0.42337773653243127,-0.47901822385399195,-0.5327682450886108,-0.5844156734585235,-0.6337566801594197,-0.6805965387796128,-0.7247503937962247,-0.7660439901154825,-0.8043143607779636,-0.8394104701147324,-0.8711938098161242,-0.8995389455607641,-0.9243340120475287,-0.9454811544767832,-0.9628969147385695,-0.9765125607836387,-0.9862743578774477,-0.992143780666608,-0.9940976652208552,-0.9921283004504985,-0.9862434585385694,-0.9764663642675657,-0.9628356033618459,-0.9454049702074019,-0.9242432555499959,-0.8994339750095126,-0.8710750394819636,-0.8392783687299105,-0.8041694496862946,-0.765886841214842,-0.724581627281529,-0.6804168206951932,-0.6335667197704501,-0.5842162204518745,-0.5325600866141788,-0.47880218141817643,-0.4231546627560261,-0.3658371459609541,-0.307075837085868,-0.24710264017140945,-0.17979412562092076
0.04,-0.3064314872108055,-0.24235270202528036,-0.17680484057737209,-0.10602815961451614,-0.032080587848339434,0.0416855163156111,0.11271781599379503,0.18012474309990728,0.24420916619353722,0.3056482947578103,0.36497600239690847,0.4224416372157056,0.47806630278491036,0.5317399091972347,0.5832933219568461,0.6325380549851997,0.6792845410898958,0.7233496951600707,0.7645599928948691,0.8027528923984557,0.8377776865634161,0.8694961536123228,0.8977831163158204,0.9225269391682324,0.943629969645454,0.9610089237345164,0.9745952146445693,0.9843352234925828,0.9901905109134526,0.99213796876276,0.9901699113140835,0.984294105591053,0.9745337407144572,0.9609273363853773,0.9435285908655254,0.9224061690547378,0.8976434315019848,0.8693381054193683,0.8376018989974633,0.8025600605441233,0.7643508841866308,0.7231251640879567,0.6790455993310898,0.6322861518200882,0.5830313597319184,0.5314756092285781,0.4778223673037221,0.4222833787913936,0.3650778307058998,0.3064314872108055,0.24657579863092022,0.18574698802360565,0.12418511891428873,0.06213314787540125,-0.00016403431221528961,-0.06246056913134166,-0.12451060061962639,-0.1860692456507473,-0.2468935603762377,-0.3067434990138617,-0.36538286119865243,-0.4225802241578431,-0.47810985603082323,-0.5317526067296656,-0.5832967728244037,-0.6325389330397511,-0.6792847510659408,-0.7233497425153566,-0.7645600029981269,-0.8027528944433034,-0.8377776869570249,-0.8694961536845452,-0.8977831163284793,-0.9225269391703559,-0.9436299696457955,-0.9610089237345691,-0.9745952146445772,-0.9843352234925837,-0.9901905109134527,-0.99213796876276,-0.9901699113140835,-0.984294105591053,-0.9745337407144573,-0.9609273363853775,-0.9435285908655255,-0.9224061690547379,-0.8976434315019849,-0.8693381054193685,-0.8376018989974635,-0.8025600605441235,-0.764350884186631,-0.7231251640879567,-0.6790455993310895,-0.6322861518200878,-0.5830313597319187,-0.5314756092285783,-0.47782236730372235,-0.4222833787913936,-0.3650778307058998,-0.3064314872108055,-0.24235270202528036
0.05,-0.3643200868548416,-0.302397510193757,-0.2404651083118015,-0.17437200158672572,-0.10420882317414921,-0.03167657444501583,0.04076085198295185,0.11111436642651358,0.17846487714830325,0.24279542486654707,0.30450223206713095,0.36399322374606913,0.4215079587698981,0.4771029338815644,0.5307049205304133,0.5821692173185364,0.6313202974107701,0.6779745793874395,0.7219515528697933,0.7630788269045096,0.801194442541262,0.8361480743960823,0.8678018030179123,0.8960307123091693,0.9207233972691715,0.9417824075181392,0.9591246328433869,0.9726816314210772,0.9823998999747406,0.9882410849388842,0.990182133825155,0.9882153862004004,0.9823486039189773,0.9726049404902732,0.959022849702385,0.9416559338625855,0.920572732253505,0.8958564506398958,0.8676046328934922,0.8359287760319115,0.8009538901908637,0.7628180052662583,0.7216716261732639,0.6776771388721677,0.6310081695051782,0.581848899173363,0.5303933370579869,0.47684455475490983,0.42141388484376957,0.3643200868548416,0.3057884839251131,0.24605007355080183,0.18534061594577164,0.12389970360367657,0.061969815735848074,-0.00020463868337400586,-0.06237828548720336,-0.12430575369614191,-0.1857426438851394,-0.24644649271646443,-0.3061777298317303,-0.36470062332664954,-0.42178421007716455,-0.4772032072453813,-0.5307389013680079,-0.582180011518475,-0.6313235231362259,-0.6779754892324407,-0.7219517958101931,-0.7630788884782842,-0.8011944573911352,-0.8361480778115935,-0.8678018037686498,-0.8960307124671633,-0.9207233973010627,-0.9417824075243234,-0.9591246328445406,-0.9726816314212846,-0.9823998999747765,-0.9882410849388901,-0.990182133825156,-0.9882153862004005,-0.9823486039189774,-0.9726049404902735,-0.9590228497023852,-0.9416559338625855,-0.9205727322535051,-0.895856450639896,-0.8676046328934924,-0.8359287760319117,-0.8009538901908639,-0.7628180052662583,-0.7216716261732637,-0.6776771388721675,-0.6310081695051786,-0.5818488991733632,-0.5303933370579871,-0.4768445547549098,-0.4214138848437695,-0.3643200868548416,-0.302397510193757
0.06,-0.42054617724314164,-0.36053231857904583,-0.30112384760702365,-0.23859554059452395,-0.17237049333540277,-0.10280526169272232,-0.03135084184182615,0.040060518774924204,0.10980497018353891,0.17699569333150308,0.24143828878803367,0.3033302109433953,0.3629599288819417,0.4205313933779946,0.47611290707355264,0.5296567490230811,0.5810402213444007,0.6301019457411837,0.6766660282635526,0.7205557216818078,0.761600401752557,0.7996389776936864,0.8345216190767886,0.8661107492253856,0.8942817262289349,0.9189233792944865,0.9399384609704694,0.9572440348083222,0.9707718037296849,0.9804683798376159,0.9862954951821169,0.9882301528023553,0.9862647174888293,0.9804069459168518,0.9706799560346664,0.957122135827501,0.9397869918177347,0.9187429378990999,0.8940730253383,0.8658746150096015,0.8342589931559435,0.7993509321929789,0.7612881982893522,0.720221007666572,0.6763114337642114,0.6297327676100876,0.5806688339197419,0.5293132656242715,0.4758687396896104,0.4205461772431417,0.3635639111643672,0.30514682442477853,0.2455254625775087,0.18493512389935954,0.12361493077600096,0.061806885995159475,-0.00024508232782463873,-0.0622960834228276,-0.1241012303369347,-0.18541660639136098,-0.24600022780915037,-0.30561299871459074,-0.3640196547354028,-0.42098969148373533,-0.47629827425167665,-0.5297271253311296,-0.5810653854562039,-0.6301104459684057,-0.6766687484204504,-0.7205565484630245,-0.7616006409997894,-0.7996390437487643,-0.8345216365123921,-0.8661107536333753,-0.8942817272981324,-0.9189233795437023,-0.9399384610263718,-0.9572440348204063,-0.9707718037322055,-0.980468379838124,-0.9862954951822158,-0.988230152802374,-0.9862647174888328,-0.9804069459168525,-0.9706799560346666,-0.957122135827501,-0.9397869918177347,-0.9187429378991,-0.8940730253383002,-0.8658746150096017,-0.8342589931559438,-0.7993509321929789,-0.7612881982893522,-0.7202210076665719,-0.6763114337642118,-0.6297327676100878,-0.5806688339197421,-0.5293132656242714,-0.47586873968961035,-0.42054617724314164,-0.36053231857904583
0.07,-0.4748949180340087,-0.41684103577749,-0.3595167861090333,-0.2997100561144988,-0.23685564607463214,-0.17067571244698374,-0.10166272948318322,-0.0310745122818973,0.03950431455597438,0.10870265131920616,0.17568262657002112,0.24014848471440803,0.30215728033869715,0.3618948977384314,0.41951997801546465,0.4750971342127706,0.5285935872515414,0.5799043287408711,0.628881619381524,0.6753581275340562,0.7191618394128535,0.7601245613851382,0.7980864342065699,0.8328982939711757,0.8644229790474978,0.8925361493117769,0.9171268777475163,0.9380981227597219,0.9553671223503203,0.9688657241919102,0.9785406556072457,0.9843537340966696,0.9862820181035225,0.9843178975737451,0.9784691239941928,0.9687587798022312,0.9552251872901719,0.937921757364754,0.9169167787587094,0.8922931485263335,0.8641480448866877,0.8325925437055628,0.7977511801297833,0.759761457103878,0.7187733027087766,0.6749484784641698,0.6284599409296939,0.579491159124405,0.5282353904583793,0.47489491803400874,0.4196802523270085,0.3628093003977429,0.3045065059116102,0.24500196336243404,0.18453050999461634,0.12333079900782085,0.06164435770182397,-0.0002853657213931606,-0.06221396293647986,-0.12389703006271233,-0.18509113221445608,-0.24555476422744418,-0.3050493037693273,-0.36333995307300343,-0.4201966655761353,-0.4753950538098341,-0.5287172749534863,-0.5799528905608438,-0.6288996970644303,-0.6753645237806446,-0.7191639952661989,-0.7601252550172143,-0.7980866476548732,-0.8328983569053453,-0.8644229968561759,-0.8925361541557173,-0.9171268790157882,-0.9380981230797992,-0.9553671224282803,-0.9688657242102575,-0.9785406556114224,-0.9843537340975903,-0.9862820181037193,-0.9843178975737861,-0.9784691239942012,-0.9687587798022328,-0.955225187290172,-0.9379217573647541,-0.9169167787587094,-0.8922931485263337,-0.864148044886688,-0.8325925437055629,-0.7977511801297833,-0.759761457103878,-0.7187733027087769,-0.6749484784641702,-0.6284599409296941,-0.5794911591244049,-0.5282353904583793,-0.4748949180340087,-0.41684103577749
0.08,-0.5271597071003227,-0.47122139222118575,-0.4158893843868214,-0.3583565649795514,-0.2982794331505488,-0.2352492427077009,-0.16920552620384433,-0.10069686557486604,-0.030831779245048235,0.03904717967444862,0.10775242671794188,0.1744969662369968,0.23892642977110118,0.3009978658484073,0.3608124270919515,0.4184820035659695,0.4740583077545478,0.5275150598366058,0.5787602112988428,0.6276581012055915,0.6740500682094102,0.7177694559086575,0.7586510836769346,0.7965367109325071,0.8312780544053898,0.8627384715959037,0.8907939698078954,0.9153338840673578,0.9362613852954771,0.9534938880904351,0.9669633854096299,0.9766167198146538,0.9824157941482721,0.9843377221520796,0.9823749188643458,0.9765351305754589,0.9668414042624661,0.9533319966346282,0.936060223152024,0.9150942476138745,0.8905168131471872,0.862424915657441,0.8309294210300603,0.7961546275934169,0.7582377755701132,0.7173285054525234,0.6735882674401336,0.6271896842693654,0.5783158699504968,0.5271597071003228,0.473923085722585,0.4188161064403629,0.36205625132489927,0.3038675255932236,0.24447957356189887,0.18412677234581815,0.12304730687880922,0.06148222990651756,-0.00032548933865679183,-0.06213192402611341,-0.123693152394815,-0.18476622040104024,-0.24511010054699928,-0.30448664310625256,-0.36266151599188073,-0.41940512955817544,-0.4744935426860816,-0.5277093465764855,-0.5788425227634197,-0.6276912719610002,-0.6740628104730159,-0.7177741310221,-0.7586527249958482,-0.7965372632594991,-0.8312782328483254,-0.862738527026999,-0.8907939863872382,-0.9153338888482682,-0.9362613866262904,-0.9534938884484392,-0.9669633855028035,-0.9766167198381381,-0.9824157941540101,-0.98433772215344,-0.9823749188646592,-0.9765351305755291,-0.9668414042624812,-0.9533319966346312,-0.9360602231520246,-0.9150942476138747,-0.8905168131471874,-0.8624249156574411,-0.8309294210300604,-0.7961546275934169,-0.7582377755701136,-0.7173285054525237,-0.6735882674401339,-0.6271896842693655,-0.5783158699504968,-0.5271597071003227,-0.47122139222118575
